,attr_conc.mean,attr_ent.mean,attr_to_inst,can_cor.mean,cat_to_num,ch,class_conc.mean,class_ent,cor.mean,cov.mean,eigenvalues.mean,eq_num_attr,freq_class.mean,g_mean.mean,gravity,h_mean.mean,inst_to_attr,int,iq_range.mean,joint_ent.mean,kurtosis.mean,lh_trace,mad.mean,max.mean,mean.mean,median.mean,min.mean,mut_inf.mean,nr_attr,nr_bin,nr_cat,nr_class,nr_cor_attr,nr_disc,nr_inst,nr_norm,nr_num,nr_outliers,nre,ns_ratio,num_to_cat,p_trace,pb,range.mean,roy_root,sc,sd.mean,sd_ratio,sil,skewness.mean,sparsity.mean,t_mean.mean,var.mean,vdb,vdu,w_lambda
analcatdata_japansolvent,0.22494920830200124,1.5842281641717766,0.15384615384615385,0.7784248448010244,0.0,6.5675613262383505,0.1669286097740112,0.9989326546260582,0.4337440145190073,0.06721220330074339,0.328025918204657,3.6483863739268867,0.5,,1.0940880816019773,,6.5,2.0784392103489915,0.295075,2.309359594847184,7.5941653829822355,1.5377183553655354,0.204858255,1.0851125000000001,0.14231802884615383,0.19373125000000002,-1.6418625000000002,0.27380122395065076,8,0,0,2,0.39285714285714285,1,52,0.0,8,8,0.6924073531233138,4.786052163365471,,0.6059452390034988,-0.14512936803901463,2.726975,1.5377183553655354,0,0.49235999481398807,2.1136542970082712,0.16474115673828063,-1.7883167869484575,0.0011402447225587497,0.194237109375,0.3280259182046569,2.202823655652025,3.90586525188979e-05,0.39405476099650116
house_16H_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.03328456685982715,3.351317736975407,0.008,0.5829300670488561,0.0,15.647828310711585,0.0191990953428901,1.0,0.1585269380535538,45.98378926447063,321334427.3839199,9.58261762218165,0.5,121.50767256882767,12638.493001351031,30.0625675638347,125.0,17764.462408067895,374.613205453125,4.246962117307851,89.13619979657861,0.5147096400839796,144.74885293575,173983.652148375,650.9183369532811,114.20402378124999,0.7348812499999999,0.10435561966755516,16,0,0,2,0.058333333333333334,1,2000,0.0,16,15,0.6931471805599453,31.11439640387046,,0.33980746306958387,-0.008211535108129392,173982.917267125,0.5147096400839796,0,4481.543691460453,1.1528486138813847,0.09493277921913813,3.5586549923586115,0.00022804774213219169,165.50179076734375,321334427.38391995,1.9901333435386324,5.2916940258650065e-14,0.6601925369304161
Satellite_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.10885223488652394,3.5434565149293284,0.018,0.7229746337855845,0.0,73.92115526032336,0.004192360049270751,0.10932982407438196,0.6316481433599617,131.49815884053137,204.84677535295415,5.615053304067296,0.5,84.05734643710524,135.65714114803254,82.75076329372476,55.55555555555556,188.46515008306443,22.75,3.6333154955131977,-0.4671899893174643,1.0950846680261792,16.226233333333333,127.77777777777777,85.29529166666667,85.5,44.05555555555556,0.019470843490512955,36,0,0,2,0.7317460317460317,1,2000,0.0,36,18,0.07578165930827269,180.9878279364659,,0.5226923210973999,-0.26063142711636195,83.72222222222223,1.0950846680261792,0,14.21106636904482,,0.41346866783851727,-0.06483757585414693,0.016415001199729353,85.54527777777778,204.84677535295427,1.4513896502328199,1.3713297423597105e-06,0.47730767890260006
differentiated_thyroid_cancer_recurrence,0.058263623261896824,0.9595465486273237,0.04177545691906005,0.817119650847022,0.0,29.472770382294833,0.1529650265674453,0.8581405361104385,0.21375775835443142,0.33382824354435225,14.903834258335271,5.75732582343088,0.5,2.390170435835952,9.18396342026669,2.239039837915528,23.9375,20.486153433196474,1.90625,1.66863515291587,6.125439019819529,2.0091887727769953,1.11195,7.5625,3.6302219321148828,3.375,0.9375,0.14905193182189214,16,6,0,2,0.08333333333333333,1,383,0.0,16,10,0.5948176931291503,5.437665965805278,,0.6676845238003591,-0.17337570843837719,6.625,2.0091887727769953,0,1.595237457442467,,0.16069468442514917,1.249828669123032,0.3164386878392114,3.4645562770562774,14.903834258335271,3.013004978343149,8.694531424075256e-07,0.33231547619964086
bank-marketing_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.034732206362253874,2.7090347789512643,0.0035,0.4938757821090264,0.0,26.41845248197202,0.015317435857201368,1.0,0.0665647647136101,1806.2007666809607,1223466.971512649,16.01759483259432,0.5,,668.451778747727,,285.7142857142857,2354.0815256623337,295.0357142857143,3.6466034332685098,18.021150767158677,0.3225996229430086,148.0482,5919.857142857143,284.18350000000004,121.14285714285714,-478.2857142857143,0.06243134568275461,7,0,0,2,0.047619047619047616,1,2000,0.0,7,6,0.6931471805599453,42.39222147664807,,0.2439132881538025,-0.01630508750697334,6398.142857142857,0.3225996229430086,0,486.1104614834383,,0.050931057642698445,2.9127773300183017,0.019840806129203106,151.87666666666664,1223466.9715126492,4.922128347469742,9.503317390284e-11,0.7560867118461975
FOREX_eursek-day-Close,0.4629487905279373,3.584955953832951,0.005988023952095809,0.12010413616495903,0.0,0.9598960824947472,0.0006073331838981189,0.9999638742759421,0.7718886396583183,10609708.385707447,105055075.49901897,207.23129231836506,0.5,6.758659020653667,1554.2039473570997,6.747148507780944,167.0,34014.424401827535,5062.297214545454,4.580094476381898,8.135737927896521,0.014636129747109792,3720.130657793455,84342.72867363636,11244.744957280149,10786.558772727272,5.962104545454546,0.004825351726995547,11,0,0,2,0.6727272727272727,1,1837,0.0,11,5,0.6931221401161689,741.9418945310925,,0.01442500352393102,-0.00028027615424891283,84336.7665690909,0.014636129747109792,0,4418.5262119959,,0.0005110285700189076,0.8704810279494329,7.479144870525261e-06,10893.42470453639,105055075.4990189,30.659646404531586,7.602996576909704e-11,0.9855749964760689
first-order-theorem-proving_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.1487228811868497,2.9307743008586526,0.0255,0.30772294522264787,0.0,7.736478338968613,0.018672922486251308,2.3000113174598753,0.23733296538372556,0.22169218680049216,1.001867741607217,24.270773170224906,0.16666666666666666,,1.2174168278991262,,39.21568627450981,8.22431895150047,0.6628661470588235,5.136020968617072,150.94166419674605,0.5876041865935563,0.3131516614470588,11.899987254901962,-0.007461744225490194,-0.16372735294117646,-1.1640847450980392,0.09476464970145664,51,0,0,6,0.12627450980392158,5,2000,0.0,51,46,1.594246359953278,29.926873154616885,,0.5076387546129304,-0.0016939761627404834,13.064072000000001,0.24986161250610284,0,0.9859199432399859,,-0.09459504582860688,6.322976570282401,0.008471764650538364,-0.14999831514705883,1.0018677416072166,10.482030545392561,0.0,0.5797034556039129
metafeatures,0.1479709114659624,1.5210892098230298,0.41333333333333333,0.49467715557901165,0.0,0.5473792832884209,0.1114720247687896,2.9249153946799415,0.19957220157035685,24079165.641794175,808031238.3166755,11.870896965566677,0.1,,58235.215597022056,,2.4193548387096775,56276.493071656405,495.79733246046993,4.199610806025561,34.426476508440814,4.352378867085672,262.7879267953769,79499.48934246451,2173.0277845117666,192.72739853517191,7.550093241548386,0.24639379847741064,31,0,0,10,0.12473118279569892,9,75,2.0,31,30,2.027396859198781,5.173407038742832,,2.5387787418136876,0.051970105478529996,79491.93924922295,1.1875421210674024,9,10252.051735887946,,-0.6427494647225567,4.924799863522942,0.03877010855793262,207.40117291155553,808031238.3166764,6.73581471662236,0.0,0.038270092776462726
mental_health_detection,0.610132808305466,2.0205505118846414,0.027777777777777776,0.27025744819161956,0.0,11.851642010770119,0.05349675231483039,2.4392633620608213,0.5446646527575313,2.4980491340355284,1625.73410430839,12.595250878736493,0.1,15.567612514879322,220.54248329197193,7.0459449350476,36.0,155.65322827340478,21.633333333333333,4.2661485483759,-1.5664912648483673,1.048272533995358,14.727159999999994,41.333333333333336,20.748888888888892,19.9,1.0,0.1936653255695625,15,0,0,10,0.4,9,540,0.0,15,0,1.6907685220556312,9.433207420803273,,0.8549931068494997,-0.0350268765747352,40.333333333333336,0.38170547374809016,5,11.999170156486977,,-0.23592158767390609,0.27500166652023,0.16301793444650584,20.65802469135803,1625.73410430839,39.526600880333966,,0.38931780505662733
segment_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.15238384909161276,3.186887657401599,0.008,0.6711803027747149,0.0,481.618043236677,0.13837651248982197,2.8073531177856887,0.30637748527169323,201.91109321805314,824.3638763610746,2.97478750335107,0.14285714285714285,,85.12263806452016,,125.0,124.32576030699714,18.77949534375,5.050525261180578,44.94582873917969,42.73028240392953,11.99350164193125,206.1190640625,13.185991584192003,7.463491093749999,-6.190261250993412,0.9437155140067088,16,0,0,7,0.30833333333333335,6,2000,0.0,16,15,1.9459088984293227,2.376958002810732,,3.1677070847671387,-0.24083732895763812,212.3093253134934,24.16057845036917,0,21.497004056496444,,0.1688816192782365,3.743818703725127,0.03752817173429904,9.037672383072916,824.363876361075,3.1329775457558817,0.0,0.000361945813842765
jannis_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.005700989631530719,3.5602660108855315,0.027,0.5370783632160918,0.0,53.714407040330194,0.003616270147589354,1.0,0.06375769593772887,14.790941625165456,468.1918641237019,37.428903225078166,0.5,,51.44191707790787,,37.03703703703704,218.54600602183368,16.695940062037035,4.533548690477115,43.27232560818365,0.40538887302655086,12.182577072536112,60.72604429629631,24.680276504914858,23.60905261111111,-13.430262441012964,0.026717320408415776,54,0,0,2,0.027253668763102725,1,2000,0.0,54,38,0.6931471805599453,132.25685197696967,,0.28845316823487627,-0.0424811434197929,74.15630673730927,0.40538887302655086,0,12.226797574263072,,0.021777464720648874,-1.1273838153311595,9.344632741779233e-05,23.886833754765256,468.19186412370203,5.88295362453616,8.955584795802063e-08,0.7115468317651237
vehicle_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.11455706099500605,3.0929297541798166,0.02127659574468085,0.6738147443927072,0.0,72.72285864100289,0.0452609441350749,1.999066765534363,0.40705653491911936,278.44615465072445,2025.5889786487994,7.738272393698158,0.25,113.83867084854721,159.43085579722043,111.36287191706428,47.0,228.96152722136912,34.56944444444444,4.833661498170825,5.0964765381202675,4.621441494534745,21.168233333333333,198.88888888888889,117.63494877856581,111.55555555555556,78.38888888888889,0.258335021543355,18,0,0,4,0.39215686274509803,3,846,0.0,18,8,1.385647492281233,10.972553065789985,,1.5095704826426992,-0.11515779532979202,120.5,2.435826672164416,0,22.770839172096302,,-0.08559741374526961,1.0378871009079125,0.024529774191604656,114.9032152230971,2025.5889786487985,12.629753297704626,2.0563294113075271e-07,0.08339995989730416
credit_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.02451377752285502,2.4357109042616765,0.005,0.34303279973452,0.0,21.973158588810136,0.027547569369943504,1.0,0.1352113348855887,6822.371098721832,3101444.7293680743,16.373375396724022,0.5,4.6502049219317065,1161.3867413411474,4.4424797623159495,200.0,4825.543826228141,476.12115807237495,3.3746361425970735,400.43342886649646,0.1333647297118744,315.2123465894976,14720.2,623.4445167708905,485.77536023255,2.1,0.06107476166460335,10,0,0,2,0.06666666666666667,1,2000,0.0,10,10,0.6931471805599453,38.88080899337055,,0.1176715016937033,-0.007173147081984412,14718.1,0.1333647297118744,0,671.7612961599816,,0.017801206683754008,13.501891666119182,0.05288487802761791,512.6313113984154,3101444.729368075,5.795588760472432,1.5245782178513952e-11,0.8823284983062967
Credit_Approval_Classification,0.0937596560563186,1.5362561099314946,0.02,0.4246425251402326,0.0,24.482503781965125,0.05718606048472967,0.8812908992306927,0.07312931223869677,141.0974175069807,398406.89754204196,62.4253326532827,0.5,123.62774303789286,952.689747214019,93.18733632196815,50.0,3058.048536741149,132.8375,2.4034294888900014,1.5769722446431353,0.21999018453495353,82.840275,931.3,167.8896,119.975,13.85,0.014117520272186313,20,3,0,2,0.005263157894736842,1,1000,0.0,20,11,0.6108643020548935,107.81911839419531,,0.18032127415747307,-0.08448337349017487,917.45,0.21999018453495353,0,143.10568600736397,1.0340965506685473,0.11562958811814732,-0.08076240261070647,0.24926209865672716,128.8706666666667,398406.8975420421,4.661415398281619,1.2966709065795264e-09,0.8196787258425269
hayes-roth,0.036064709032703084,1.7374254111348286,0.025,0.38677474473674905,0.0,13.00522883665936,0.07713122140287912,1.5154656357070957,0.03178967019476423,0.02557651991614258,0.8345911949685534,7.288488955279123,0.3333333333333333,1.7318971920289425,1.8807450657524227,1.551335628695727,40.0,2.7687883134378035,2.0,3.044965145464324,-0.7845161210959383,1.1282786465776837,1.4826,3.75,1.9375,2.0,1.0,0.20792590137760025,4,0,0,3,0.0,2,160,0.0,4,0,1.0504407326258585,7.355983548098739,,0.5317671984734063,-0.2419406145022176,2.75,1.1261799839522249,0,0.9124890720951268,1.1094542356711175,0.011266478424201901,0.563313552347617,0.2662473794549266,1.7942708333333335,0.8345911949685536,5.131464245164556,0.0,0.46934207831288643
wine-quality-white_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.01889164346111514,3.5667941191243684,0.0055,0.20069322445386306,0.0,22.42416931203022,0.011032000390916657,1.8607584311562193,0.17783987564281667,10.765123721275724,196.12323694158385,20.97582117516109,0.14285714285714285,17.199796840547524,39.47344238966451,15.80515723958191,181.8181818181818,78.88960491904922,8.23310075,5.338842868041321,6.255338349651336,0.5854969575146348,6.14660890581818,72.14557272727274,18.4491762795,17.907445454545456,2.592739090909091,0.08870968223926656,11,0,0,7,0.07272727272727272,6,2000,0.0,11,11,1.2897794602590804,39.207495158240555,,0.43447304149732857,-0.03787172224275285,69.55283363636364,0.4592575705689721,2,6.136366256291504,,-0.2533414885067653,1.2347765898497582,0.0092316715238026,18.02329215439394,196.12323694158377,7.037444426739318,2.1094072356113566e-09,0.6060106117969796
vertebra-column,0.08208582128324518,2.5848426410562118,0.01935483870967742,0.605257052842004,0.0,97.71045032735452,0.08860213549849522,1.4918603462795095,0.4051625773651613,141.22605644275038,418.2883791993049,3.973898390366846,0.3333333333333333,,65.3379662614284,,51.666666666666664,59.40373320671726,22.948599583333333,3.7012881679996408,6.979498513204853,1.599935227657515,15.649056617949995,168.00866333333335,52.85693083387096,49.50869141666667,17.664050000000003,0.37541481933608023,6,0,0,3,0.4666666666666667,2,310,0.0,6,6,1.0340787928128257,5.885297297606676,,0.7786193184778266,-0.21190955328734395,150.34461333333334,1.3407563494448103,0,18.34973671679292,,0.10787777391258246,1.1108583154613976,0.00011772058697625047,50.779468989247306,418.28837919930487,2.0985322194005946,4.712672396607726e-07,0.3392785159406682
Iris,0.20169174833497758,2.281762526266681,0.026845637583892617,0.7251865138771855,0.0,477.13644221689253,0.26280339311906853,1.5848973705351976,0.5867171866914648,0.590765312292158,1.137606793034645,1.9102992084997983,0.3333333333333333,3.228801883678724,3.2039515164013057,2.9821473138823573,37.25,3.3207594440144903,1.7000000000000002,3.0370006667277303,-0.782555060419883,32.1515141867671,1.03782,5.425000000000001,3.469798657718121,3.6250000000000004,1.8499999999999999,0.8296592300741483,4,0,0,3,0.5,2,149,1.0,4,1,1.098567143863343,1.7502406332088358,,1.186457664918206,-0.6767672943735048,3.5750000000000006,31.874576699586758,0,0.9457590345369169,1.2654815781125184,0.5005546594569666,0.06025063764565143,0.02867102580828567,3.476923076923077,1.1376067930346454,0.7524985787925184,2.3392212858877218e-05,0.023821559730344916
oil_spill,0.07512752088898737,2.848414143188567,0.052294557097118465,0.6524794343532829,0.0,2.2803085283080566,0.013216912058132904,0.2592588744223089,,54970993.5401527,299548282875.5559,18.76894491055847,0.5,,923326.5060939908,,19.122448979591837,1897436.0569218758,4460.101020408163,3.0938598344160932,,0.741339398775313,2621.9254525714287,1463559.2765306123,16103.506455470133,4061.272653061225,1506.137142857143,0.013813183194781654,49,1,0,2,0.1607142857142857,1,937,1.0,49,38,0.1797045578409683,205.20982890204778,,0.42572941225398003,-0.04086872548687595,1462053.1393877557,0.741339398775313,0,78741.02242778486,,0.48863859805560766,,0.060873348201620735,4490.108105629462,299548282875.5557,3.1171677094924286,1.4912575982546178e-10,0.57427058774602
jungle_chess_2pcs_raw_endgame_complete_seed_2_nrows_2000_nclasses_10_ncols_100_stratify_True,0.009017055678742638,2.6611483197502594,0.003,0.41615493533246445,0.0,76.19413670917415,0.01607238143001677,1.3496892588565934,0.014060380249536191,0.09049696514924116,6.429044939136233,17.66238552108426,0.3333333333333333,0.0,3.3328968953665603,0.0,333.3333333333333,8.617127905614051,4.833333333333333,3.9344215555704736,-1.328927750984808,0.4927838572999557,2.7180999999999997,7.0,3.7128333333333337,4.166666666666667,0.0,0.07641602303637966,6,0,0,3,0.0,2,2000,0.0,6,0,0.9355333044084899,33.82448070456842,,0.37283450230159965,-0.1104711087062788,7.0,0.3930668806840999,0,2.517338361279251,,0.009786928715999359,-0.2111094610575401,0.15089820042296279,3.856666666666667,6.429044939136236,3.856589546825378,7.583665246973327e-08,0.6527503349050306
FOREX_eursek-day-High,0.4629487905279373,3.584955953832951,0.005988023952095809,0.45836215189200263,0.0,11.153558574880407,0.0004018541258904499,0.9993532796714473,0.7718886396583183,10609708.385707447,105055075.49901897,313.18504021146384,0.5,6.758659020653667,5285.476836370718,6.747148507780944,167.0,34033.159731290325,5062.297214545454,4.581118297950781,8.135737927896521,0.26597640429555564,3720.130657793455,84342.72867363636,11244.744957280149,10786.558772727272,5.962104545454546,0.003190935553616098,11,0,0,2,0.6727272727272727,1,1837,0.0,11,5,0.6926989081875982,1122.4811526576689,,0.21009586228706728,-0.0008311514420032329,84336.7665690909,0.26597640429555564,0,4418.5262119959,,0.0005949164691741216,0.8704810279494329,7.479144870525261e-06,10893.42470453639,105055075.4990189,8.997621407279208,1.0221413085541924e-10,0.7899041377129328
qsar-biodeg_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.05101831293059581,1.9212987443485579,0.03886255924170616,0.704182247253049,0.0,24.874406710627813,0.02372439863394536,0.9223486063040568,0.1653857250051487,0.47139390861138103,7.936983689426908,13.698431907517781,0.5,,5.792884988618991,,25.73170731707317,21.7844360962129,1.467558536585366,2.7763149280416832,44.40592861158518,0.9836257146133867,0.6465510117073169,16.562963414634147,2.683521574384464,2.2048853658536585,0.3683878048780488,0.06733242261093157,41,3,0,2,0.05975609756097561,1,1055,0.0,41,41,0.6393233359530519,27.534525713569536,,0.49587263734635423,0.02785422899918559,16.194575609756097,0.9836257146133867,0,1.5943960155554693,,0.00600643037259341,3.7878442281591074,0.10363270828272975,2.359163279774978,7.936983689426899,5.077924011291939,7.843887396952588e-11,0.5041273626536458
FOREX_audcad-day-Close,0.3639259298678928,3.584950243914576,0.0059978189749182115,0.0868739419969945,0.0,0.03784522994527901,0.0007465735477972178,0.9997220422580249,0.6098940039218236,242840983.52446547,2464598996.7467413,167.80035779116233,0.5,0.7202718269776338,1496.590819616528,0.7198690372520258,166.72727272727272,129486.13665740714,11977.32279772727,4.57871447979234,6.091365603883428,0.007604473380733009,8465.192523877091,246533.13998090907,28786.70682523991,24292.84412454546,0.6639436363636364,0.005957806380259566,11,0,0,2,0.6363636363636364,1,1834,0.0,11,2,0.6929545149347804,600.7231872107917,,0.0075470817980971645,0.00047968158181890596,246532.47603727272,0.007604473380733009,0,21195.679539888664,,-0.0007348987205140977,1.0969449627486434,3.527004853058822e-05,24817.70135749051,2464598996.7467403,119.3547997485569,2.8908592471567946e-11,0.9924529182019028
ricci_vs_destefano,0.08358407532814263,1.5823629227350657,0.0423728813559322,0.8123933242055693,0.0,113.62706797760252,0.1394403024366233,0.9981341775041116,0.3555061656121703,23.62097406113285,71.23875254747207,2.9565581061329738,0.5,40.750710292041255,26.47381875973155,40.21814935788666,23.6,30.033295305313636,9.7625,2.2428970458267106,-0.9133009674238217,1.941028668446651,6.90476472,56.5776,41.67536271186441,42.0084,26.5524,0.33760005441246677,5,1,0,2,0.2,1,118,2.0,5,0,0.6918538909574949,3.687093210008182,,0.6599829132137752,-0.5191329685933378,30.0252,1.941028668446651,0,6.748258078746948,,0.3926183503793897,-0.21886727213464868,0.16927104347622215,41.610638888888886,71.2387525474721,0.9134088301081771,9.772548866431297e-06,0.3400170867862248
prnn_fglass,0.08646069983674641,2.0168573913192267,0.04205607476635514,0.4969996642996028,0.0,19.702067127104954,0.17215668455304828,2.1765339923982006,0.22769842938237195,0.11286394031281843,0.7004470770184157,6.175966711718484,0.16666666666666666,10.862900927816515,2.4427436375601044,10.838965482294338,23.77777777777778,3.7132206532814753,0.5747372222222226,3.840971415476929,9.53268473702325,5.49207606579673,0.29590472099999976,14.263770000000001,11.265851609553478,11.289186666666668,9.75235,0.352419968240498,9,0,0,6,0.05555555555555555,5,214,0.0,9,8,1.5086584002236942,4.722880577365258,,1.5323384782213436,-0.24575325008390397,4.511419999999999,4.473438855721347,2,0.6895407776407763,,-0.0914413867182059,1.6294993485603522,0.008961343715966666,11.259923982905981,0.7004470770184156,3.736319790116273,3.1373859570907664e-06,0.07850320704561345
mc2,0.14899928727572723,2.1036810931595205,0.2422360248447205,0.6359775833918098,0.0,14.38767832054502,0.027020714255848077,0.9075941654188296,0.5186486951755821,2104555.2926872093,544037687.6108073,13.681252267394639,0.5,6.417389910765016,89452.20471660855,3.078901199847348,4.128205128205129,121178.85538483853,871.9305128205128,2.9449367284730457,8.70929430355247,0.6791694449258734,266.4026916923077,27278.927179487182,1526.5506545628282,193.07282051282053,0.3876923076923077,0.06633853010530487,39,0,0,2,0.524966261808367,1,161,0.0,39,35,0.6290963368527184,30.711300956173826,,0.40446748657688636,-0.14484155274435567,27278.53948717949,0.6791694449258734,0,4006.826216136736,1.5614188561314049,0.2998816213520799,2.447211458004134,0.024017410953004095,340.1322125297383,544037687.6108074,1.9376404604500808,0.0,0.5955325134231136
iriiiiiis,0.20980476831180148,2.2771912775084115,0.02666666666666667,0.7280089563896471,0.0,487.33087637489984,0.2734738413312675,1.584962500721156,0.594116025760156,0.5966542132736763,1.1432392617449663,1.8780672345507203,0.3333333333333333,3.2230731578977903,3.2082811597489393,2.9783891110628673,37.5,3.322592586185653,1.7000000000000002,3.0182209990602864,-0.8105361276250795,32.47731656819027,1.0934175,5.425000000000001,3.4645000000000006,3.6125000000000003,1.8499999999999999,0.8439327791692814,4,0,0,3,0.5,2,150,1.0,4,1,1.0986122886681096,1.698308838945617,,1.191898822470074,-0.6800495958526898,3.5750000000000006,32.19192552430586,0,0.9478670787835934,1.2708666438750897,0.503477440693296,0.06273198447775732,0.0287147773948895,3.4705555555555554,1.1432392617449665,0.7513707094756737,2.3392212858877218e-05,0.023438633222270636
phoneme_seed_3_nrows_2000_nclasses_10_ncols_100_stratify_True,0.06217840507799903,3.5271968202433173,0.0025,0.5432804835952498,0.0,176.48235404960963,0.018798245239976537,1.0,0.1167943156189843,0.1106322319544705,1.0011846567865703,6.089919693412164,0.5,,1.2744892889808843,,400.0,3.135051688911003,1.2548342000000001,4.362991042442706,0.48758501714369623,0.4187489912268683,0.8635503034199999,3.2546956000000002,0.0294199575,-0.1348101,-2.611317,0.16420577780061052,5,0,0,2,0.0,1,2000,0.0,5,3,0.6931471805599453,20.480345378140544,,0.2951536838554885,-0.1445606036913067,5.8660125999999995,0.4187489912268683,0,0.9963015505890581,1.2337617711109414,0.09106071371178882,0.7336530501669164,2.1201451610092715e-05,-0.09905251266666668,1.0011846567865708,3.1815722237059987,3.4685438632098577e-09,0.7048463161445114
MiniBooNE_seed_1_nrows_2000_nclasses_10_ncols_100_stratify_True,0.023187974091708505,3.5393785959363937,0.025,0.7889251387027834,0.0,410.34308901832856,0.013903410497275172,1.0,0.8564266650868898,3355.0017603713495,16147.470446961648,8.475351112259478,0.5,,741.6056502220573,,40.0,1007.7203017887899,30.384878133300003,4.421389383837143,284.1744610382619,1.648325245102095,19.457931327012354,248.10063534,40.012560392446474,36.045981979400004,-999.0,0.11798921209925023,50,0,0,2,0.8791836734693877,1,2000,0.0,50,50,0.6931471805599453,28.997476319776904,,0.622402874477206,-0.12066053604436178,1247.10063534,1.648325245102095,0,77.71612406389369,,0.18042797352075368,-15.636965201997151,3.144404939495911e-05,37.39056718201856,16147.470446961655,1.5025211124413294,0.0,0.37759712552279395
vehicle_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.10777801342538565,3.0929297541798166,0.02127659574468085,0.6738147443927072,0.0,72.72285864100289,0.0452609441350749,1.999066765534363,0.40705653491911936,278.44615465072445,2025.5889786487994,7.738272393698158,0.25,113.83867084854721,159.43085579722043,111.36287191706428,47.0,228.96152722136912,34.56944444444444,4.833661498170825,5.0964765381202675,4.621441494534745,21.168233333333333,198.88888888888889,117.63494877856581,111.55555555555556,78.38888888888889,0.258335021543355,18,0,0,4,0.39215686274509803,3,846,0.0,18,8,1.385647492281233,10.972553065789985,,1.5095704826426992,-0.11515779532979202,120.5,2.435826672164416,0,22.770839172096302,,-0.08559741374526957,1.0378871009079125,0.024529774191604656,114.9032152230971,2025.5889786487985,12.629753297704626,2.0563294113075271e-07,0.08339995989730416
FOREX_eurgbp-day-Close,0.4530894598541017,3.5849545309729494,0.005994550408719346,0.05704696619073004,0.0,0.12228465430731472,0.0004336436480221278,0.9997375570984457,0.679257037614221,77790433.7856407,790828165.3310708,290.01469308092453,0.5,0.5985027215433079,1523.415282859518,0.597130689599565,166.8181818181818,86521.12526672745,9051.207336818183,4.58124489183979,1.52645095553367,0.0032649817657132937,6752.661897625635,108003.86486,25296.44209870349,23615.92743818182,0.5053727272727273,0.0034471962316043173,11,0,0,2,0.5272727272727272,1,1835,0.0,11,2,0.692965269002675,1038.9624187638776,,0.0032543563515662964,0.00034004657113438874,108003.35948727271,0.0032649817657132937,0,12038.938236212312,,-0.0008665519306020088,0.06446157381809274,2.4432449412814504e-05,23819.62606488151,790828165.3310714,75.70766695549375,6.50686377948953e-11,0.9967456436484337
credit_seed_4_nrows_2000_nclasses_10_ncols_100_stratify_True,0.025522418575615147,2.446332107993299,0.005,0.32973056643607856,0.0,7.340100481622452,0.030935065409921875,1.0,0.13197043835788366,3625.5942652164117,5864409.7290577125,16.025479277288618,0.5,4.691604756009859,926.3829025558126,4.491743125580093,200.0,4857.911186036483,433.70033253865006,3.3839314781776784,279.5287351594587,0.1219846966989438,293.6432562533463,24755.45,625.4266867598096,489.0779359921,2.1,0.062400629815621465,10,0,0,2,0.06666666666666667,1,2000,0.0,10,10,0.6931471805599453,38.203644502012395,,0.10872224644225723,-0.00403354641901266,24753.35,0.1219846966989438,0,809.3958774749345,,0.01583283128929896,11.212541735185875,0.053860229886021904,507.9550028151364,5864409.7290577125,7.231378767032394,8.408596423912827e-13,0.8912777535577427
california_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True,0.022530815221918854,3.583570766885504,0.004,0.6455566253480386,0.0,0.23836798874612486,0.009276929143508243,1.0,0.13848188389681176,241.19412676515225,190562.87131837374,12.313496268066583,0.5,,26.964095189186516,,250.0,1090.0130353489835,121.28860858080355,4.502359064032808,271.4414553766418,0.7145111182136369,85.68768692512671,2116.6651070378152,177.09004698337893,142.13076500592325,-10.052294392130484,0.08121170285269563,8,0,0,2,0.07142857142857142,1,2000,0.0,8,5,0.6931471805599453,43.126285264397154,,0.41674335653074784,0.00031617857293418736,2126.7174014299458,0.7145111182136369,0,158.6117821328412,1.4868676249238815,-0.000836583029731261,8.104575459601069,0.002775041224439013,145.9265860630564,190562.87131837377,56.50198837642374,1.0165943838023328e-10,0.5832566434692522
